fuente,feria,categoria,peso_rango,fecha,precio_kg_clp,precio_cabeza_clp,moneda,url_fuente,created_at
odepa,talca,vaca_gorda,450-600,2026-03-09,2290.00,1202250.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.871515-04
odepa,talca,vaquilla,350-450,2026-03-09,2575.00,1030000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.872184-04
odepa,temuco,novillo_gordo,450-550,2026-03-09,2767.00,1383500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.870233-04
odepa,temuco,ternero,150-250,2026-03-09,2884.00,576800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.872445-04
odepa,temuco,toro,600-800,2026-03-09,2160.00,1512000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.873118-04
odepa,temuco,vaca_gorda,450-600,2026-03-09,2135.00,1120875.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.870952-04
odepa,temuco,vaquilla,350-450,2026-03-09,2468.00,987200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.871785-04
odepa,los_angeles,novillo_gordo,450-550,2026-03-02,2783.00,1391500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.866664-04
odepa,los_angeles,ternero,150-250,2026-03-02,3045.00,609000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868817-04
odepa,los_angeles,toro,600-800,2026-03-02,2145.00,1501500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869664-04
odepa,los_angeles,vaca_gorda,450-600,2026-03-02,2287.00,1200675.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867383-04
odepa,los_angeles,vaquilla,350-450,2026-03-02,2548.00,1019200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868105-04
odepa,osorno,novillo_gordo,450-550,2026-03-02,2579.00,1289500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.866385-04
odepa,osorno,ternero,150-250,2026-03-02,2864.00,572800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868546-04
odepa,osorno,toro,600-800,2026-03-02,2012.00,1408400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869379-04
odepa,osorno,vaca_gorda,450-600,2026-03-02,2108.00,1106700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867087-04
odepa,osorno,vaquilla,350-450,2026-03-02,2333.00,933200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867796-04
odepa,puerto_montt,novillo_gordo,450-550,2026-03-02,2696.00,1348000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.8668-04
odepa,puerto_montt,ternero,150-250,2026-03-02,2839.00,567800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868948-04
odepa,puerto_montt,toro,600-800,2026-03-02,2007.00,1404900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869801-04
odepa,puerto_montt,vaca_gorda,450-600,2026-03-02,2108.00,1106700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867522-04
odepa,puerto_montt,vaquilla,350-450,2026-03-02,2407.00,962800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868254-04
odepa,talca,novillo_gordo,450-550,2026-03-02,2787.00,1393500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.866937-04
odepa,talca,ternero,150-250,2026-03-02,3016.00,603200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869242-04
odepa,talca,toro,600-800,2026-03-02,2151.00,1505700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869953-04
odepa,talca,vaca_gorda,450-600,2026-03-02,2334.00,1225350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867659-04
odepa,talca,vaquilla,350-450,2026-03-02,2561.00,1024400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868416-04
odepa,temuco,novillo_gordo,450-550,2026-03-02,2653.00,1326500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.866529-04
odepa,temuco,ternero,150-250,2026-03-02,3008.00,601600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.868679-04
odepa,temuco,toro,600-800,2026-03-02,2069.00,1448300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.869514-04
odepa,temuco,vaca_gorda,450-600,2026-03-02,2242.00,1177050.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867241-04
odepa,temuco,vaquilla,350-450,2026-03-02,2475.00,990000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.867925-04
odepa,los_angeles,novillo_gordo,450-550,2026-02-23,2776.00,1388000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863201-04
odepa,los_angeles,ternero,150-250,2026-02-23,3089.00,617800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865156-04
odepa,los_angeles,toro,600-800,2026-02-23,2141.00,1498700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865835-04
odepa,los_angeles,vaca_gorda,450-600,2026-02-23,2248.00,1180200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863852-04
odepa,los_angeles,vaquilla,350-450,2026-02-23,2554.00,1021600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864505-04
odepa,osorno,novillo_gordo,450-550,2026-02-23,2652.00,1326000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862937-04
odepa,osorno,ternero,150-250,2026-02-23,2941.00,588200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864884-04
odepa,osorno,toro,600-800,2026-02-23,2018.00,1412600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865569-04
odepa,osorno,vaca_gorda,450-600,2026-02-23,2191.00,1150275.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863601-04
odepa,osorno,vaquilla,350-450,2026-02-23,2437.00,974800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864239-04
odepa,puerto_montt,novillo_gordo,450-550,2026-02-23,2652.00,1326000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863334-04
odepa,puerto_montt,ternero,150-250,2026-02-23,2892.00,578400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865287-04
odepa,puerto_montt,toro,600-800,2026-02-23,2049.00,1434300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865977-04
odepa,puerto_montt,vaca_gorda,450-600,2026-02-23,2068.00,1085700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863974-04
odepa,puerto_montt,vaquilla,350-450,2026-02-23,2325.00,930000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864631-04
odepa,talca,novillo_gordo,450-550,2026-02-23,2920.00,1460000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863469-04
odepa,talca,ternero,150-250,2026-02-23,3098.00,619600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.86543-04
odepa,talca,toro,600-800,2026-02-23,2157.00,1509900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.866252-04
odepa,talca,vaca_gorda,450-600,2026-02-23,2358.00,1237950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864111-04
odepa,talca,vaquilla,350-450,2026-02-23,2491.00,996400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864758-04
odepa,temuco,novillo_gordo,450-550,2026-02-23,2677.00,1338500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863069-04
odepa,temuco,ternero,150-250,2026-02-23,2937.00,587400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865018-04
odepa,temuco,toro,600-800,2026-02-23,2144.00,1500800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.865703-04
odepa,temuco,vaca_gorda,450-600,2026-02-23,2210.00,1160250.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.863724-04
odepa,temuco,vaquilla,350-450,2026-02-23,2416.00,966400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.864372-04
odepa,los_angeles,novillo_gordo,450-550,2026-02-16,2776.00,1388000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859739-04
odepa,los_angeles,ternero,150-250,2026-02-16,2938.00,587600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861701-04
odepa,los_angeles,toro,600-800,2026-02-16,2097.00,1467900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862537-04
odepa,los_angeles,vaca_gorda,450-600,2026-02-16,2175.00,1141875.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860396-04
odepa,los_angeles,vaquilla,350-450,2026-02-16,2433.00,973200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861078-04
odepa,osorno,novillo_gordo,450-550,2026-02-16,2713.00,1356500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859473-04
odepa,osorno,ternero,150-250,2026-02-16,2938.00,587600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861454-04
odepa,osorno,toro,600-800,2026-02-16,2033.00,1423100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862085-04
odepa,osorno,vaca_gorda,450-600,2026-02-16,2194.00,1151850.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860141-04
odepa,osorno,vaquilla,350-450,2026-02-16,2442.00,976800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860796-04
odepa,puerto_montt,novillo_gordo,450-550,2026-02-16,2686.00,1343000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859872-04
odepa,puerto_montt,ternero,150-250,2026-02-16,2931.00,586200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861829-04
odepa,puerto_montt,toro,600-800,2026-02-16,2026.00,1418200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862674-04
odepa,puerto_montt,vaca_gorda,450-600,2026-02-16,2109.00,1107225.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860525-04
odepa,puerto_montt,vaquilla,350-450,2026-02-16,2346.00,938400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861206-04
odepa,talca,novillo_gordo,450-550,2026-02-16,2929.00,1464500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860007-04
odepa,talca,ternero,150-250,2026-02-16,3103.00,620600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861956-04
odepa,talca,toro,600-800,2026-02-16,2213.00,1549100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862805-04
odepa,talca,vaca_gorda,450-600,2026-02-16,2263.00,1188075.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860658-04
odepa,talca,vaquilla,350-450,2026-02-16,2581.00,1032400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861331-04
odepa,temuco,novillo_gordo,450-550,2026-02-16,2731.00,1365500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859606-04
odepa,temuco,ternero,150-250,2026-02-16,3008.00,601600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.861575-04
odepa,temuco,toro,600-800,2026-02-16,2080.00,1456000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.862224-04
odepa,temuco,vaca_gorda,450-600,2026-02-16,2158.00,1132950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.86027-04
odepa,temuco,vaquilla,350-450,2026-02-16,2419.00,967600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.860957-04
odepa,los_angeles,novillo_gordo,450-550,2026-02-09,2716.00,1358000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856395-04
odepa,los_angeles,ternero,150-250,2026-02-09,3107.00,621400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858307-04
odepa,los_angeles,toro,600-800,2026-02-09,2107.00,1474900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859063-04
odepa,los_angeles,vaca_gorda,450-600,2026-02-09,2198.00,1153950.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857051-04
odepa,los_angeles,vaquilla,350-450,2026-02-09,2497.00,998800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857672-04
odepa,osorno,novillo_gordo,450-550,2026-02-09,2631.00,1315500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856151-04
odepa,osorno,ternero,150-250,2026-02-09,2968.00,593600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858053-04
odepa,osorno,toro,600-800,2026-02-09,2082.00,1457400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858812-04
odepa,osorno,vaca_gorda,450-600,2026-02-09,2083.00,1093575.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856776-04
odepa,osorno,vaquilla,350-450,2026-02-09,2431.00,972400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857425-04
odepa,puerto_montt,novillo_gordo,450-550,2026-02-09,2584.00,1292000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856523-04
odepa,puerto_montt,ternero,150-250,2026-02-09,2787.00,557400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.85845-04
odepa,puerto_montt,toro,600-800,2026-02-09,1997.00,1397900.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859203-04
odepa,puerto_montt,vaca_gorda,450-600,2026-02-09,2149.00,1128225.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.85718-04
odepa,puerto_montt,vaquilla,350-450,2026-02-09,2408.00,963200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857797-04
odepa,talca,novillo_gordo,450-550,2026-02-09,2878.00,1439000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856646-04
odepa,talca,ternero,150-250,2026-02-09,3156.00,631200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858687-04
odepa,talca,toro,600-800,2026-02-09,2171.00,1519700.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.859353-04
odepa,talca,vaca_gorda,450-600,2026-02-09,2289.00,1201725.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857302-04
odepa,talca,vaquilla,350-450,2026-02-09,2626.00,1050400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857924-04
odepa,temuco,novillo_gordo,450-550,2026-02-09,2772.00,1386000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856275-04
odepa,temuco,ternero,150-250,2026-02-09,3019.00,603800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858181-04
odepa,temuco,toro,600-800,2026-02-09,2153.00,1507100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.858937-04
odepa,temuco,vaca_gorda,450-600,2026-02-09,2244.00,1178100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856911-04
odepa,temuco,vaquilla,350-450,2026-02-09,2427.00,970800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.857549-04
odepa,los_angeles,novillo_gordo,450-550,2026-02-02,2827.00,1413500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.852966-04
odepa,los_angeles,ternero,150-250,2026-02-02,3058.00,611600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854962-04
odepa,los_angeles,toro,600-800,2026-02-02,2144.00,1500800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.855757-04
odepa,los_angeles,vaca_gorda,450-600,2026-02-02,2239.00,1175475.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853644-04
odepa,los_angeles,vaquilla,350-450,2026-02-02,2456.00,982400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.85431-04
odepa,osorno,novillo_gordo,450-550,2026-02-02,2662.00,1331000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.852705-04
odepa,osorno,ternero,150-250,2026-02-02,2862.00,572400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854699-04
odepa,osorno,toro,600-800,2026-02-02,2088.00,1461600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.855492-04
odepa,osorno,vaca_gorda,450-600,2026-02-02,2186.00,1147650.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853383-04
odepa,osorno,vaquilla,350-450,2026-02-02,2335.00,934000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854044-04
odepa,puerto_montt,novillo_gordo,450-550,2026-02-02,2627.00,1313500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853102-04
odepa,puerto_montt,ternero,150-250,2026-02-02,2884.00,576800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.855097-04
odepa,puerto_montt,toro,600-800,2026-02-02,2090.00,1463000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.85589-04
odepa,puerto_montt,vaca_gorda,450-600,2026-02-02,2164.00,1136100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853771-04
odepa,puerto_montt,vaquilla,350-450,2026-02-02,2398.00,959200.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854438-04
odepa,talca,novillo_gordo,450-550,2026-02-02,2791.00,1395500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853237-04
odepa,talca,ternero,150-250,2026-02-02,3035.00,607000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.855368-04
odepa,talca,toro,600-800,2026-02-02,2154.00,1507800.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.856021-04
odepa,talca,vaca_gorda,450-600,2026-02-02,2244.00,1178100.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853909-04
odepa,talca,vaquilla,350-450,2026-02-02,2614.00,1045600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854566-04
odepa,temuco,novillo_gordo,450-550,2026-02-02,2715.00,1357500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.852831-04
odepa,temuco,ternero,150-250,2026-02-02,2905.00,581000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854832-04
odepa,temuco,toro,600-800,2026-02-02,2065.00,1445500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.855625-04
odepa,temuco,vaca_gorda,450-600,2026-02-02,2254.00,1183350.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.853515-04
odepa,temuco,vaquilla,350-450,2026-02-02,2391.00,956400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.854176-04
odepa,los_angeles,novillo_gordo,450-550,2026-01-26,2739.00,1369500.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.849517-04
odepa,los_angeles,ternero,150-250,2026-01-26,3117.00,623400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.85164-04
odepa,los_angeles,toro,600-800,2026-01-26,2172.00,1520400.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.852303-04
odepa,los_angeles,vaca_gorda,450-600,2026-01-26,2212.00,1161300.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.850176-04
odepa,los_angeles,vaquilla,350-450,2026-01-26,2549.00,1019600.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.850834-04
odepa,osorno,novillo_gordo,450-550,2026-01-26,2670.00,1335000.00,CLP,https://www.odepa.gob.cl/precios/series-de-precios,2026-04-20 23:39:49.849255-04
